LocID,Cat,Date_,Time_,Datetime,Latitude,Longitude,Northing,Easting,Long Zone
5832,B20,13-Jun-06,14:03,38881.58588,44.36151974,-73.05796627,4913861.479,654753.0051,18
5838,B20,14-Jun-06,0:03,38882.00252,44.39095018,-73.11100517,4917031.679,650451.1044,18
5839,B20,14-Jun-06,19:03,38882.79419,44.39089018,-73.11107866,4917024.879,650445.4045,18
5850,B20,14-Jun-06,23:03,38882.96057,44.39090649,-73.11097644,4917026.879,650453.5044,18
5861,B20,15-Jun-06,3:03,38883.12751,44.37879976,-73.10843353,4915686.779,650687.1045,18
5872,B20,15-Jun-06,7:03,38883.29389,44.38293036,-73.09220662,4916175.579,651969.1047,18
5878,B20,15-Jun-06,17:23,38883.72458,44.37360648,-73.09978444,4915125.879,651389.5046,18
5883,B20,16-Jun-06,0:03,38884.00235,44.36722186,-73.11467611,4914389.279,650219.4044,18
5884,B20,16-Jun-06,10:03,38884.41939,44.36370506,-73.12197862,4913985.279,649646.5043,18
5885,B20,16-Jun-06,19:03,38884.79432,44.36360988,-73.12237697,4913973.979,649615.0043,18
5897,B20,16-Jun-06,23:03,38884.96086,44.35633846,-73.11599143,4913177.979,650142.4043,18
5908,B20,17-Jun-06,3:02,38885.12653,44.37202463,-73.09815874,4914953.179,651523.1046,18
5916,B20,17-Jun-06,7:23,38885.30814,44.36248704,-73.12083288,4913852.079,649740.9043,18
5922,B20,17-Jun-06,14:03,38885.58598,44.35051317,-73.09999025,4912560.379,651432.6046,18
5925,B20,17-Jun-06,18:03,38885.75265,44.35619039,-73.08281047,4913222.879,652787.1048,18
5937,B20,17-Jun-06,22:02,38885.91848,44.32116834,-73.04048507,4909412.579,656253.2053,18
5949,B20,18-Jun-06,2:02,38886.08516,44.27937315,-73.05400708,4904744.479,655285.1052,18
5960,B20,18-Jun-06,6:04,38886.25322,44.23447124,-73.05313006,4899758.679,655473.4051,18
5968,B20,18-Jun-06,17:43,38886.73876,44.2453687,-73.05785043,4900960.179,655067.8051,18
5971,B20,19-Jun-06,0:03,38887.00258,44.24535673,-73.05783454,4900958.879,655069.1051,18
5972,B20,19-Jun-06,10:03,38887.41939,44.2453767,-73.0578439,4900961.079,655068.3051,18
5973,B20,19-Jun-06,19:23,38887.80826,44.24536198,-73.0578256,4900959.479,655069.805,18
5981,B20,19-Jun-06,23:23,38887.97486,44.25437669,-73.04716455,4901980.979,655897.2052,18
5993,B20,20-Jun-06,3:23,38888.14141,44.26953641,-73.04067963,4903677.179,656374.7053,18
6000,B20,20-Jun-06,7:43,38888.32153,44.26791145,-73.04351887,4903491.279,656152.4053,18
6003,B20,20-Jun-06,14:03,38888.58542,44.29649187,-73.04145537,4906669.779,656241.3053,18
6004,B20,21-Jun-06,20:24,38889.85,44.32414136,-72.99666136,4909827.279,659739.7059,18
6013,B20,22-Jun-06,0:43,38890.02986,44.38190146,-73.08688723,4916071.179,652395.5048,18
6016,B20,22-Jun-06,4:43,38890.19653,44.38180866,-73.09124003,4916052.779,652049.0046,18
6023,B20,20-Jun-06,14:03,38888.58542,44.37044993,-73.10654863,4914762.779,650858.7045,18
6024,B20,20-Jun-06,20:24,38888.85,44.37054854,-73.10646889,4914773.879,650864.8045,18
6033,B20,21-Jun-06,0:43,38889.02986,44.40488143,-73.11108168,4918578.979,650409.3045,18
6036,B20,21-Jun-06,4:43,38889.19653,44.35862334,-73.1200316,4913424.379,649814.6043,18
6037,B20,21-Jun-06,5:02,38889.21034,44.35858459,-73.12057619,4913419.079,649771.3043,18
7971,B21,23-Feb-06,13:05,38771.54582,44.40609501,-72.95217171,4919018.079,663059.6066,18
7972,B21,23-Feb-06,19:03,38771.79418,44.40977502,-72.95315854,4919424.879,662970.8066,18
7973,B21,26-Feb-06,14:08,38774.58902,44.40144209,-72.96489301,4918475.979,662059.5065,18
7974,B21,27-Feb-06,15:03,38775.62751,44.40768184,-72.97131526,4919156.379,661530.9064,18
7975,B21,28-Feb-06,0:03,38776.0027,44.40297013,-72.96248539,4918650.479,662247.0065,18
7982,B21,28-Feb-06,5:23,38776.22478,44.40317869,-72.96367995,4918671.279,662151.3065,18
7985,B21,28-Feb-06,10:44,38776.44736,44.40313361,-72.96377696,4918666.079,662143.7065,18
7986,B21,28-Feb-06,14:03,38776.58586,44.40293696,-72.96208971,4918647.579,662278.6065,18
7987,B21,28-Feb-06,19:03,38776.79418,44.40335998,-72.96299176,4918692.779,662205.6065,18
7988,B21,28-Feb-06,23:23,38776.97472,44.39566182,-72.95473816,4917854.079,662884.2066,18
7990,B21,1-Mar-06,0:03,38777.00265,44.39545844,-72.95464228,4917831.679,662892.4066,18
7991,B21,1-Mar-06,15:03,38777.62758,44.39725371,-72.95354379,4918033.279,662974.9066,18
7992,B21,1-Mar-06,20:03,38777.83564,44.40181845,-72.95879322,4918529.879,662544.2065,18
7993,B21,2-Mar-06,1:43,38778.0721,44.40310957,-72.96374137,4918663.479,662146.6065,18
8000,B21,2-Mar-06,6:03,38778.25208,44.40308682,-72.9635764,4918661.279,662159.8064,18
8006,B21,2-Mar-06,10:23,38778.43313,44.40335337,-72.96373166,4918690.579,662146.7064,18
8015,B21,2-Mar-06,19:03,38778.79418,44.4012434,-72.95744695,4918468.679,662653.0065,18
8019,B21,2-Mar-06,23:03,38778.96098,44.39876979,-72.95238967,4918203.979,663062.6067,18
8023,B21,3-Mar-06,5:03,38779.21098,44.40185184,-72.98367524,4918484.479,660562.7062,18
8024,B21,3-Mar-06,15:03,38779.62743,44.4044088,-72.98695048,4918762.079,660294.9061,18
8025,B21,4-Mar-06,12:05,38780.50374,44.40812203,-72.96908462,4919209.679,661707.3064,18
8028,B21,5-Mar-06,1:04,38781.04497,44.40174626,-72.96392682,4918511.679,662135.6064,18
8030,B21,5-Mar-06,11:25,38781.47632,44.40128317,-72.96471518,4918458.679,662074.1065,18
8035,B21,5-Mar-06,19:03,38781.79389,44.39878861,-72.96547852,4918180.079,662020.2064,18
8039,B21,5-Mar-06,23:02,38781.96015,44.40129016,-72.95955878,4918469.679,662484.7065,18
8043,B21,6-Mar-06,15:03,38782.62764,44.39568171,-72.95413978,4917857.479,662931.8066,18
8044,B21,7-Mar-06,10:45,38783.44855,44.39743858,-72.95396302,4918052.979,662941.0066,18
8045,B21,7-Mar-06,14:04,38783.5864,44.39813712,-72.95325557,4918131.979,662995.4066,18
8046,B21,7-Mar-06,19:03,38783.79434,44.39508171,-72.9540163,4917791.079,662943.3066,18
8050,B21,7-Mar-06,23:02,38783.9601,44.40052656,-72.95904536,4918385.879,662527.7065,18
8054,B21,8-Mar-06,15:03,38784.62765,44.39677837,-72.95364449,4917980.279,662968.2066,18
8055,B21,8-Mar-06,20:03,38784.83598,44.39743186,-72.95735861,4918045.479,662670.6066,18
8056,B21,9-Mar-06,0:03,38785.00265,44.39821957,-72.96517176,4918117.479,662046.2065,18
8068,B21,9-Mar-06,5:23,38785.22464,44.40314014,-72.98683829,4918621.379,660307.3061,18
8075,B21,9-Mar-06,9:22,38785.39071,44.40489172,-72.98855521,4918812.579,660165.8061,18
8085,B21,9-Mar-06,13:23,38785.55807,44.40475805,-72.9883262,4918798.179,660184.4061,18
8086,B21,9-Mar-06,22:03,38785.91925,44.40492697,-72.98846107,4918816.679,660173.206,18
8093,B21,10-Mar-06,5:03,38786.21086,44.40532018,-72.98860205,4918860.079,660160.9061,18
8094,B21,10-Mar-06,10:03,38786.41938,44.40503034,-72.98834952,4918828.379,660181.8061,18
8095,B21,11-Mar-06,0:03,38787.00245,44.4054179,-72.98847689,4918871.179,660170.6061,18
8105,B21,11-Mar-06,4:03,38787.16918,44.40499632,-72.98800282,4918825.279,660209.5061,18
8113,B21,11-Mar-06,9:23,38787.39153,44.40298178,-72.98709865,4918603.279,660287.0061,18
8126,B21,11-Mar-06,13:43,38787.57208,44.40452641,-72.98688115,4918775.279,660300.1061,18
8128,B21,11-Mar-06,19:03,38787.79409,44.40454696,-72.98676993,4918777.779,660308.9061,18
8131,B21,11-Mar-06,23:03,38787.96067,44.40454379,-72.98684539,4918777.279,660302.9061,18
8139,B21,12-Mar-06,3:02,38788.12696,44.40314043,-72.98690609,4918621.279,660301.9061,18
8146,B21,12-Mar-06,7:23,38788.30808,44.40310646,-72.98691981,4918617.479,660300.9061,18
8157,B21,12-Mar-06,11:22,38788.47389,44.40922034,-72.98447699,4919301.379,660478.7061,18
8166,B21,12-Mar-06,22:23,38788.93328,44.41150482,-72.97829191,4919567.279,660964.9063,18
8172,B21,13-Mar-06,5:03,38789.21076,44.40552298,-72.98805383,4918883.679,660204.0061,18
8173,B21,13-Mar-06,10:03,38789.41923,44.40956681,-72.98125867,4919346.179,660734.0062,18
8174,B21,13-Mar-06,15:03,38789.62737,44.40325981,-72.96545285,4918676.779,662009.9065,18
8175,B21,14-Mar-06,0:03,38790.00264,44.39520324,-72.95020122,4917812.179,663246.8067,18
8187,B21,14-Mar-06,4:23,38790.18309,44.40089818,-72.95676956,4918431.679,662707.9066,18
8197,B21,14-Mar-06,8:22,38790.34905,44.40130477,-72.95841176,4918473.579,662576.0065,18
8204,B21,14-Mar-06,12:22,38790.51564,44.39934829,-72.94960941,4918273.779,663282.4067,18
8205,B21,14-Mar-06,19:03,38790.79418,44.40387509,-72.95238105,4918771.079,663049.1066,18
8208,B21,14-Mar-06,23:02,38790.96039,44.39614483,-72.95004528,4917917.079,663256.6067,18
8212,B21,16-Mar-06,0:03,38792.00242,44.42764635,-72.84704223,4921626.779,671367.7085,18
8217,B21,16-Mar-06,23:05,38792.96236,44.42625838,-72.84085821,4921485.579,671864.0086,18
8220,B21,17-Mar-06,20:03,38793.83598,44.44074507,-72.8435502,4923089.079,671607.3086,18
8221,B21,18-Mar-06,0:03,38794.00214,44.44291317,-72.84652031,4923323.679,671364.6085,18
8222,B21,18-Mar-06,6:24,38794.26701,44.4431748,-72.84860303,4923348.379,671198.1085,18
8224,B21,18-Mar-06,12:04,38794.50321,44.44339706,-72.84678276,4923376.879,671342.3085,18
8230,B21,18-Mar-06,19:03,38794.79436,44.4377335,-72.84254018,4922756.679,671696.5086,18
8234,B21,18-Mar-06,23:22,38794.97407,44.44168818,-72.8427678,4923195.479,671666.8086,18
8240,B21,19-Mar-06,13:45,38795.57347,44.4360668,-72.84490723,4922566.579,671513.0085,18
8242,B21,21-Mar-06,19:03,38797.79403,44.44010834,-72.84020345,4923025.379,671875.5086,18
8243,B21,21-Mar-06,23:03,38797.96107,44.4313954,-72.85696458,4922022.479,670567.0083,18
8255,B21,23-Mar-06,3:02,38799.12696,44.38291157,-72.93062604,4916486.079,664840.307,18
8267,B21,23-Mar-06,7:03,38799.29432,44.38391673,-72.93199289,4916594.979,664728.607,18
8279,B21,23-Mar-06,11:02,38799.45985,44.38261356,-72.92700227,4916460.279,665129.807,18
8287,B21,23-Mar-06,19:03,38799.79439,44.38219309,-72.91587335,4916436.079,666017.5072,18
8290,B21,23-Mar-06,23:02,38799.95988,44.3865004,-72.92736847,4916891.279,665089.707,18
8294,B21,24-Mar-06,10:04,38800.42001,44.39672695,-72.95595043,4917969.979,662784.7066,18
8295,B21,24-Mar-06,15:03,38800.62728,44.40792175,-72.97565114,4919174.479,661185.0063,18
8296,B21,24-Mar-06,20:03,38800.83604,44.4064632,-72.98378553,4918996.479,660541.3062,18
8297,B21,25-Mar-06,0:03,38801.00251,44.40985796,-72.98143202,4919378.179,660719.4061,18
8306,B21,25-Mar-06,4:02,38801.16815,44.4118385,-72.97913825,4919602.679,660896.6062,18
8317,B21,25-Mar-06,8:02,38801.33529,44.40760697,-72.98375878,4919123.579,660540.3062,18
8324,B21,25-Mar-06,12:23,38801.51608,44.40722206,-72.97589506,4919096.279,661167.5063,18
8330,B21,25-Mar-06,19:03,38801.79425,44.3989036,-72.95870625,4918206.279,662559.2065,18
8334,B21,25-Mar-06,23:03,38801.96107,44.40651323,-72.97024799,4919028.679,661619.1064,18
8342,B21,26-Mar-06,3:03,38802.12744,44.41183378,-72.98100858,4919598.479,660747.7062,18
8348,B21,26-Mar-06,7:23,38802.30822,44.41259321,-72.98302345,4919678.879,660585.2062,18
8353,B21,26-Mar-06,11:23,38802.47473,44.40439799,-72.98358272,4918767.479,660563.1061,18
8361,B21,26-Mar-06,19:03,38802.79379,44.40932498,-72.9677795,4919345.879,661807.9064,18
8365,B21,26-Mar-06,23:02,38802.95978,44.3996433,-72.95818451,4918289.479,662598.7066,18
8368,B21,27-Mar-06,15:03,38803.62751,44.40523343,-72.96632379,4918894.279,661935.1064,18
8369,B21,27-Mar-06,20:03,38803.83586,44.40486626,-72.96567468,4918854.779,661987.8065,18
8370,B21,28-Mar-06,0:23,38804.01641,44.39554294,-72.95076946,4917848.779,663200.6067,18
8377,B21,28-Mar-06,4:23,38804.18326,44.39618975,-72.94998972,4917922.179,663260.9067,18
8387,B21,28-Mar-06,8:23,38804.34986,44.4095182,-72.94827938,4919406.079,663360.0067,18
8395,B21,28-Mar-06,12:42,38804.52966,44.41338194,-72.94891795,4919833.979,663298.4067,18
8400,B21,28-Mar-06,19:03,38804.79418,44.40456179,-72.95166638,4918848.779,663104.1067,18
8404,B21,28-Mar-06,23:02,38804.95986,44.40408008,-72.96571199,4918767.379,661987.0064,18
8408,B21,29-Mar-06,15:03,38805.62711,44.40631705,-72.9716714,4919004.079,661506.3063,18
8409,B21,29-Mar-06,20:03,38805.83591,44.40205337,-72.96146111,4918550.679,662331.1065,18
8410,B21,30-Mar-06,1:03,38806.04402,44.41018997,-72.96387869,4919449.679,662116.1064,18
8420,B21,30-Mar-06,5:03,38806.21105,44.41078626,-72.96334054,4919516.979,662157.3064,18
8429,B21,30-Mar-06,9:03,38806.37765,44.4119119,-72.96098667,4919646.679,662341.6065,18
8441,B21,30-Mar-06,13:02,38806.54306,44.41138465,-72.95305465,4919603.879,662974.6066,18
8445,B21,30-Mar-06,19:03,38806.79375,44.40921688,-72.97745895,4919314.779,661037.5062,18
8448,B21,30-Mar-06,23:02,38806.95972,44.40879467,-72.98576135,4919251.579,660377.6061,18
8452,B21,31-Mar-06,5:03,38807.21042,44.40421543,-72.98793164,4918738.679,660217.3061,18
8453,B21,31-Mar-06,15:03,38807.62708,44.40518645,-72.98240025,4918857.379,660655.1062,18
8454,B21,31-Mar-06,22:20,38807.93056,44.39980351,-72.97080656,4918282.279,661593.1063,18
8456,B23,9-Mar-06,13:45,38785.57341,44.2764268,-73.15022963,4904239.579,647614.104,18
8458,B23,9-Mar-06,19:03,38785.79432,44.27777035,-73.15442179,4904381.279,647276.2039,18
8466,B23,10-Mar-06,5:03,38786.21095,44.26922164,-73.16053441,4903420.779,646809.7039,18
8467,B23,10-Mar-06,10:03,38786.41932,44.26789159,-73.14809307,4903295.379,647806.004,18
8468,B23,10-Mar-06,15:03,38786.62708,44.26536303,-73.14811611,4903014.479,647810.504,18
8470,B23,11-Mar-06,0:23,38787.01652,44.27427208,-73.15276827,4903995.679,647416.904,18
8475,B23,11-Mar-06,5:03,38787.21066,44.27924836,-73.1500095,4904553.379,647624.604,18
8487,B23,11-Mar-06,9:02,38787.37698,44.28456795,-73.14843884,4905147.079,647736.604,18
8501,B23,11-Mar-06,19:03,38787.79419,44.28380366,-73.13946947,4905078.379,648454.2041,18
8505,B23,11-Mar-06,23:02,38787.96015,44.27671346,-73.13172604,4904304.879,649090.0042,18
8517,B23,12-Mar-06,3:02,38788.12686,44.26738542,-73.12798226,4903275.579,649412.4042,18
8531,B23,12-Mar-06,11:43,38788.48867,44.26219989,-73.13509113,4902686.679,648858.1042,18
8536,B23,12-Mar-06,22:03,38788.91932,44.26246653,-73.1347695,4902716.879,648883.1042,18
8541,B23,13-Mar-06,5:03,38789.21098,44.26228015,-73.13647795,4902693.079,648747.2041,18
8543,B23,13-Mar-06,15:03,38789.62765,44.26259205,-73.138103,4902724.779,648616.7041,18
8544,B23,14-Mar-06,0:03,38790.00265,44.26229025,-73.13665553,4902693.879,648733.0042,18
8551,B23,14-Mar-06,4:03,38790.16939,44.26256304,-73.13643518,4902724.579,648749.9041,18
8573,B23,14-Mar-06,12:03,38790.50252,44.2624814,-73.13656304,4902715.279,648739.9041,18
8580,B23,14-Mar-06,19:03,38790.79432,44.26309529,-73.1378804,4902781.079,648633.2042,18
8584,B23,14-Mar-06,23:02,38790.9601,44.26224336,-73.13648537,4902688.979,648746.7042,18
8589,B23,15-Mar-06,10:03,38791.41934,44.26797862,-73.1479638,4903305.279,647816.104,18
8590,B23,15-Mar-06,15:03,38791.62764,44.26779137,-73.14851971,4903283.479,647772.204,18
8591,B23,15-Mar-06,20:03,38791.83597,44.26755306,-73.14581714,4903261.879,647988.504,18
8602,B23,16-Mar-06,5:43,38792.23869,44.28072493,-73.13286711,4904748.379,648988.8042,18
8614,B23,16-Mar-06,9:42,38792.40473,44.26532302,-73.14581711,4903014.179,647994.1041,18
8626,B23,16-Mar-06,13:42,38792.57133,44.26749697,-73.14596675,4903255.379,647976.7041,18
8632,B23,16-Mar-06,23:02,38792.96022,44.26632679,-73.14686678,4903123.779,647907.804,18
8636,B23,17-Mar-06,10:03,38793.41932,44.26947655,-73.13016491,4903503.879,649232.9042,18
8637,B23,17-Mar-06,15:03,38793.62766,44.26996331,-73.129102,4903559.879,649316.5042,18
8639,B23,18-Mar-06,0:03,38794.00221,44.27895029,-73.15017174,4904519.979,647612.404,18
8650,B23,18-Mar-06,4:02,38794.16806,44.26825349,-73.14443193,4903342.179,648097.304,18
8662,B23,18-Mar-06,8:02,38794.33523,44.26675193,-73.14654646,4903171.579,647932.3041,18
8681,B23,18-Mar-06,19:03,38794.79383,44.26742652,-73.14894964,4903242.179,647738.804,18
8685,B23,18-Mar-06,23:03,38794.96091,44.26917035,-73.14168544,4903448.979,648314.2041,18
8697,B23,19-Mar-06,3:02,38795.1269,44.26568192,-73.14485489,4903055.779,648070.0041,18
8721,B23,19-Mar-06,11:02,38795.45987,44.26098373,-73.13476879,4902552.179,648886.9041,18
8731,B23,19-Mar-06,19:03,38795.79425,44.26099512,-73.13474964,4902553.479,648888.4041,18
8735,B23,19-Mar-06,23:02,38795.96022,44.2609818,-73.13470621,4902552.079,648891.9041,18
8740,B23,20-Mar-06,10:03,38796.41926,44.26100536,-73.13471549,4902554.679,648891.1041,18
8741,B23,20-Mar-06,15:03,38796.62759,44.26090969,-73.1347561,4902543.979,648888.1041,18
8742,B23,20-Mar-06,20:03,38796.83591,44.26101499,-73.13464378,4902555.879,648896.8042,18
8755,B23,21-Mar-06,4:02,38797.1685,44.26093982,-73.13483658,4902547.179,648881.6042,18
8767,B23,21-Mar-06,8:02,38797.33521,44.2650564,-73.14447867,4902986.979,648101.604,18
8774,B23,21-Mar-06,12:43,38797.53036,44.26786477,-73.1462183,4903295.779,647955.704,18
8782,B23,21-Mar-06,23:02,38797.96038,44.27627369,-73.15128203,4904220.679,647530.504,18
8785,B23,22-Mar-06,10:03,38798.41932,44.27777188,-73.15206712,4904385.679,647464.1039,18
8786,B23,22-Mar-06,15:03,38798.62721,44.27015157,-73.14799703,4903546.579,647808.004,18
8788,B23,23-Mar-06,0:03,38799.0021,44.27944493,-73.13618719,4904600.179,648727.1042,18
8800,B23,23-Mar-06,4:02,38799.16818,44.27905651,-73.11739336,4904591.279,650227.8044,18
8812,B23,23-Mar-06,8:03,38799.33587,44.2642503,-73.1153216,4902950.479,650430.9044,18
8831,B23,23-Mar-06,19:03,38799.79432,44.27224332,-73.14968553,4903775.879,647668.004,18
8834,B23,23-Mar-06,23:02,38799.96029,44.27229865,-73.1497665,4903781.879,647661.404,18
8838,B23,24-Mar-06,5:03,38800.21082,44.2669483,-73.15316562,4903181.479,647403.5039,18
8840,B23,24-Mar-06,15:03,38800.62752,44.27130504,-73.14196773,4903685.579,648286.3041,18
8841,B23,24-Mar-06,20:03,38800.83598,44.26830507,-73.14472475,4903347.379,648073.804,18
8842,B23,25-Mar-06,0:03,38801.00267,44.26634125,-73.14753662,4903124.179,647854.304,18
8862,B23,25-Mar-06,8:02,38801.33515,44.27512299,-73.14195516,4904109.679,648277.7041,18
8873,B23,25-Mar-06,12:02,38801.50148,44.28126515,-73.14125773,4904793.179,648317.9041,18
8880,B23,25-Mar-06,19:03,38801.79436,44.28523464,-73.14708063,4905223.579,647843.3041,18
8896,B23,26-Mar-06,3:02,38802.12696,44.27881135,-73.1399554,4904522.979,648428.0041,18
8908,B23,26-Mar-06,7:02,38802.29365,44.2647883,-73.14831708,4902950.279,647795.904,18
8920,B23,26-Mar-06,11:02,38802.45985,44.26093875,-73.15204843,4902515.979,647507.704,18
8934,B23,26-Mar-06,23:02,38802.96028,44.25994805,-73.14441891,4902419.679,648119.204,18
8938,B23,27-Mar-06,5:03,38803.21098,44.2498452,-73.15170955,4901284.379,647562.5039,18
8939,B23,27-Mar-06,10:03,38803.41925,44.26467322,-73.15266307,4902929.679,647449.3039,18
8941,B23,27-Mar-06,20:03,38803.83597,44.26890666,-73.14423847,4903415.079,648111.1041,18
8942,B23,28-Mar-06,0:23,38804.01654,44.26955168,-73.15370554,4903469.679,647353.904,18
8952,B23,28-Mar-06,4:22,38804.18244,44.28311506,-73.16400715,4904957.779,646498.0038,18
8976,B23,28-Mar-06,12:23,38804.51654,44.28596132,-73.1457581,4905306.679,647947.004,18
8979,B23,28-Mar-06,19:03,38804.79432,44.28589044,-73.14571772,4905298.879,647950.404,18
8983,B23,28-Mar-06,23:02,38804.96029,44.2803354,-73.14271193,4904687.279,648204.2041,18
8988,B23,29-Mar-06,10:03,38805.41932,44.26775877,-73.1497298,4903277.679,647675.704,18
8989,B23,29-Mar-06,20:03,38805.83609,44.26276005,-73.15254886,4902717.379,647463.204,18
8990,B23,30-Mar-06,0:03,38806.00265,44.26388004,-73.14927019,4902847.679,647722.104,18
9014,B23,30-Mar-06,8:02,38806.33522,44.26625679,-73.14738016,4903115.079,647867.004,18
9026,B23,30-Mar-06,12:02,38806.50159,44.26636632,-73.14680666,4903128.279,647912.504,18
9033,B23,30-Mar-06,19:03,38806.79425,44.26747984,-73.14585453,4903253.679,647985.704,18
9041,B23,31-Mar-06,5:03,38807.2109,44.28604005,-73.13373518,4905337.179,648906.1042,18
9042,B23,31-Mar-06,10:03,38807.41931,44.28612164,-73.13426525,4905345.279,648863.6041,18
9044,B23,1-Apr-06,0:23,38808.01653,44.28608997,-73.13370477,4905342.779,648908.4042,18
9056,B23,1-Apr-06,4:22,38808.18244,44.28615346,-73.13433944,4905348.679,648857.6042,18
9067,B23,1-Apr-06,8:22,38808.34861,44.28734877,-73.12316949,4905501.779,649745.8043,18
9083,B23,1-Apr-06,19:03,38808.79425,44.28546042,-73.13385505,4905272.579,648898.0042,18
9098,B23,2-Apr-06,3:03,38809.12752,44.261728,-73.15214021,4902603.479,647498.4039,18
9120,B23,2-Apr-06,11:02,38809.45986,44.28518038,-73.14773154,4905216.379,647791.504,18
9126,B23,2-Apr-06,22:03,38809.91926,44.27663168,-73.15187354,4904259.379,647482.404,18
9133,B23,3-Apr-06,5:03,38810.21098,44.28579876,-73.13450608,4905308.979,648845.2042,18
9136,B23,4-Apr-06,0:03,38811.00265,44.26635987,-73.1471301,4903126.979,647886.704,18
9146,B23,4-Apr-06,4:02,38811.16845,44.24691526,-73.14258688,4900975.379,648298.2041,18
9158,B23,4-Apr-06,8:02,38811.33487,44.2416687,-73.15822996,4900364.479,647062.3039,18
9168,B23,4-Apr-06,22:03,38811.91925,44.24032204,-73.14522517,4900238.279,648104.104,18
9174,B23,5-Apr-06,15:03,38812.62765,44.27509461,-73.15207962,4904088.279,647469.804,18
9176,B23,6-Apr-06,0:03,38813.00258,44.28677127,-73.13705462,4905412.379,648639.4041,18
9188,B23,6-Apr-06,4:02,38813.16862,44.28507212,-73.11995214,4905254.779,650008.3043,18
9200,B23,6-Apr-06,8:02,38813.33506,44.28157135,-73.11937957,4904866.979,650062.9043,18
9212,B23,6-Apr-06,12:03,38813.50265,44.27312462,-73.11233011,4903941.679,650647.0044,18
9225,B23,7-Apr-06,5:03,38814.21098,44.30420289,-73.13155492,4907358.579,649034.1042,18
9226,B23,7-Apr-06,10:03,38814.41888,44.30704151,-73.11855997,4907697.579,650063.4043,18
9228,B23,7-Apr-06,20:04,38814.83668,44.2842998,-73.11761061,4905173.279,650197.1044,18
9229,B23,8-Apr-06,0:03,38815.00221,44.28468331,-73.1205611,4905210.479,649960.7043,18
9241,B23,8-Apr-06,4:02,38815.16872,44.28179985,-73.12912479,4904874.579,649284.7042,18
9276,B23,8-Apr-06,23:02,38815.95985,44.27314959,-73.14561356,4903883.879,647990.7041,18
9288,B23,9-Apr-06,3:02,38816.12689,44.28686019,-73.13715208,4905422.079,648631.4042,18
9312,B23,9-Apr-06,11:23,38816.47446,44.28391636,-73.12029355,4905125.779,649984.0043,18
9321,B23,9-Apr-06,19:03,38816.79425,44.27966471,-73.14216036,4904613.779,648249.9041,18
9325,B23,9-Apr-06,23:02,38816.96029,44.28058832,-73.14353858,4904713.879,648137.6041,18
9330,B23,10-Apr-06,10:03,38817.41894,44.26276544,-73.15282682,4902717.479,647441.004,18
9332,B23,10-Apr-06,20:03,38817.83596,44.25857659,-73.1505603,4902256.279,647632.404,18
9345,B23,11-Apr-06,4:02,38818.16818,44.2863449,-73.15933945,4905324.879,646862.4039,18
9357,B23,11-Apr-06,8:02,38818.33534,44.28560995,-73.16586702,4905231.579,646343.4038,18
9369,B23,11-Apr-06,12:02,38818.50203,44.28562042,-73.16579024,4905232.879,646349.5038,18
9376,B23,11-Apr-06,19:03,38818.79425,44.28935328,-73.16390051,4905650.879,646491.0038,18
9382,B23,12-Apr-06,5:03,38819.21097,44.28311989,-73.11970988,4905038.379,650032.6044,18
9384,B23,12-Apr-06,15:03,38819.62764,44.29615837,-73.13257476,4906463.179,648973.1042,18
9386,B23,13-Apr-06,0:03,38820.00216,44.29623968,-73.13259224,4906472.179,648971.5042,18
9398,B23,13-Apr-06,4:02,38820.16833,44.29624027,-73.13251826,4906472.379,648977.4042,18
9410,B23,13-Apr-06,8:02,38820.33536,44.29616146,-73.13259848,4906463.479,648971.2042,18
9429,B23,13-Apr-06,19:03,38820.79425,44.29635974,-73.13239163,4906485.879,648987.2042,18
9433,B23,13-Apr-06,23:02,38820.96029,44.29624131,-73.13236154,4906472.779,648989.9042,18
9438,B23,14-Apr-06,10:03,38821.41925,44.28729857,-73.12674684,4905489.679,649460.5042,18
9440,B23,14-Apr-06,20:03,38821.83591,44.29155018,-73.13574033,4905945.579,648732.2042,18
9441,B23,15-Apr-06,0:03,38822.00258,44.30122684,-73.13300451,4907025.379,648926.0042,18
9453,B23,15-Apr-06,4:03,38822.16925,44.31428023,-73.12027845,4908498.479,649907.9043,18
9477,B23,15-Apr-06,12:03,38822.50265,44.31428693,-73.12035723,4908499.079,649901.6043,18
9484,B23,15-Apr-06,19:03,38822.79379,44.31425843,-73.12032178,4908495.979,649904.5043,18
9524,B23,16-Apr-06,11:03,38823.46086,44.31909036,-73.12120202,4909031.079,649822.0043,18
9534,B23,16-Apr-06,19:03,38823.79397,44.31912983,-73.12113806,4909035.579,649827.0044,18
9538,B23,16-Apr-06,23:02,38823.96027,44.31905857,-73.1211303,4909027.679,649827.8043,18
9543,B23,17-Apr-06,10:03,38824.41934,44.31918124,-73.12130822,4909040.979,649813.3043,18
9544,B23,17-Apr-06,15:03,38824.62765,44.31305647,-73.12711105,4908350.079,649366.1043,18
9558,B23,18-Apr-06,4:02,38825.16863,44.31141974,-73.12272451,4908176.279,649720.1043,18
9569,B23,18-Apr-06,8:02,38825.33516,44.28787144,-73.14385558,4905522.279,648094.0041,18
9581,B23,18-Apr-06,12:02,38825.50155,44.29184852,-73.13791311,4905974.779,648558.1041,18
